"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 18, 2022","4,283.74","4,273.13","4,292.53","4,261.98","-","0.23%"
"Aug 17, 2022","4,274.04","4,280.40","4,302.18","4,253.08","-","-0.72%"
"Aug 16, 2022","4,305.20","4,290.46","4,325.28","4,277.77","-","0.19%"
"Aug 15, 2022","4,297.14","4,269.37","4,301.79","4,256.90","-","0.40%"
"Aug 12, 2022","4,280.15","4,225.02","4,280.47","4,219.78","-","1.73%"
"Aug 11, 2022","4,207.27","4,227.40","4,257.91","4,201.41","-","-0.07%"
"Aug 10, 2022","4,210.24","4,181.02","4,211.03","4,177.26","-","2.13%"
"Aug 09, 2022","4,122.47","4,133.11","4,137.30","4,112.09","-","-0.42%"
"Aug 08, 2022","4,140.06","4,155.93","4,186.62","4,128.97","-","-0.12%"
"Aug 05, 2022","4,145.19","4,115.87","4,151.58","4,107.31","-","-0.16%"
"Aug 04, 2022","4,151.94","4,154.85","4,161.29","4,135.42","-","-0.08%"
"Aug 03, 2022","4,155.17","4,107.96","4,167.66","4,107.96","-","1.56%"
"Aug 02, 2022","4,091.19","4,104.21","4,140.47","4,079.81","-","-0.67%"
"Aug 01, 2022","4,118.63","4,112.38","4,144.95","4,096.02","-","-0.28%"
"Jul 29, 2022","4,130.29","4,087.33","4,140.15","4,079.22","-","1.42%"
"Jul 28, 2022","4,072.43","4,026.13","4,078.95","3,992.97","-","1.21%"
"Jul 27, 2022","4,023.61","3,951.43","4,039.56","3,951.43","-","2.62%"
"Jul 26, 2022","3,921.05","3,953.22","3,953.22","3,910.74","-","-1.15%"
"Jul 25, 2022","3,966.84","3,965.72","3,975.30","3,943.46","-","0.13%"
"Jul 22, 2022","3,961.63","3,998.43","4,012.44","3,938.86","-","-0.93%"
"Jul 21, 2022","3,998.95","3,955.47","3,999.29","3,927.64","-","0.99%"
"Jul 20, 2022","3,959.90","3,935.32","3,974.13","3,922.03","-","0.59%"
"Jul 19, 2022","3,936.69","3,860.73","3,939.81","3,860.73","-","2.76%"
"Jul 18, 2022","3,830.85","3,883.79","3,902.44","3,818.63","-","-0.84%"
"Jul 15, 2022","3,863.16","3,818.00","3,863.62","3,817.18","-","1.92%"
"Jul 14, 2022","3,790.38","3,763.99","3,796.41","3,721.56","-","-0.30%"
"Jul 13, 2022","3,801.78","3,779.67","3,829.44","3,759.07","-","-0.45%"
"Jul 12, 2022","3,818.80","3,851.95","3,873.41","3,802.36","-","-0.92%"
"Jul 11, 2022","3,854.43","3,880.94","3,880.94","3,847.22","-","-1.15%"
"Jul 08, 2022","3,899.38","3,888.26","3,918.50","3,869.34","-","-0.08%"
"Jul 07, 2022","3,902.62","3,858.85","3,910.63","3,858.85","-","1.50%"
"Jul 06, 2022","3,845.08","3,831.98","3,870.91","3,809.37","-","0.36%"
"Jul 05, 2022","3,831.39","3,792.61","3,832.19","3,742.06","-","0.16%"
"Jul 01, 2022","3,825.33","3,781.00","3,829.82","3,752.10","-","1.06%"
"Jun 30, 2022","3,785.38","3,785.99","3,818.99","3,738.67","-","-0.88%"
"Jun 29, 2022","3,818.83","3,825.09","3,836.50","3,799.02","-","-0.07%"
"Jun 28, 2022","3,821.55","3,913.00","3,945.86","3,820.14","-","-2.01%"
"Jun 27, 2022","3,900.11","3,920.76","3,927.72","3,889.66","-","-0.30%"
"Jun 24, 2022","3,911.74","3,821.75","3,913.65","3,821.75","-","3.06%"
"Jun 23, 2022","3,795.73","3,774.71","3,802.58","3,743.52","-","0.95%"
"Jun 22, 2022","3,759.89","3,733.89","3,801.79","3,717.69","-","-0.13%"
"Jun 21, 2022","3,764.79","3,715.31","3,779.65","3,715.31","-","2.45%"
"Jun 17, 2022","3,674.84","3,665.90","3,707.71","3,636.87","-","0.22%"
"Jun 16, 2022","3,666.77","3,728.18","3,728.18","3,639.77","-","-3.25%"
"Jun 15, 2022","3,789.99","3,764.05","3,837.56","3,722.30","-","1.46%"
"Jun 14, 2022","3,735.48","3,763.52","3,778.18","3,705.68","-","-0.38%"
"Jun 13, 2022","3,749.63","3,838.15","3,838.15","3,734.30","-","-3.88%"
"Jun 10, 2022","3,900.86","3,974.39","3,974.39","3,900.16","-","-2.91%"
"Jun 09, 2022","4,017.82","4,101.65","4,119.10","4,017.17","-","-2.38%"
"Jun 08, 2022","4,115.77","4,147.12","4,160.14","4,107.20","-","-1.08%"
"Jun 07, 2022","4,160.68","4,096.47","4,164.86","4,080.19","-","0.95%"
"Jun 06, 2022","4,121.43","4,134.72","4,168.78","4,109.18","-","0.31%"
"Jun 03, 2022","4,108.54","4,137.57","4,142.67","4,098.67","-","-1.63%"
"Jun 02, 2022","4,176.82","4,095.41","4,177.51","4,074.37","-","1.84%"
"Jun 01, 2022","4,101.23","4,149.78","4,166.54","4,073.85","-","-0.75%"
"May 31, 2022","4,132.15","4,151.09","4,168.34","4,104.88","-","-0.63%"
"May 27, 2022","4,158.24","4,077.43","4,158.49","4,077.43","-","2.47%"
"May 26, 2022","4,057.84","3,984.60","4,075.14","3,984.60","-","1.99%"
"May 25, 2022","3,978.73","3,929.59","3,999.33","3,925.03","-","0.95%"
"May 24, 2022","3,941.48","3,942.94","3,955.68","3,875.13","-","-0.81%"
"May 23, 2022","3,973.75","3,919.42","3,981.88","3,909.04","-","1.86%"
"May 20, 2022","3,901.36","3,927.76","3,943.42","3,810.32","-","0.01%"
"May 19, 2022","3,900.79","3,899.00","3,945.96","3,876.58","-","-0.58%"
"May 18, 2022","3,923.68","4,051.98","4,051.98","3,911.91","-","-4.04%"
"May 17, 2022","4,088.85","4,052.00","4,090.72","4,033.93","-","2.02%"
"May 16, 2022","4,008.01","4,013.02","4,046.46","3,983.99","-","-0.39%"
"May 13, 2022","4,023.89","3,963.90","4,038.88","3,963.90","-","2.39%"
"May 12, 2022","3,930.08","3,903.95","3,964.80","3,858.87","-","-0.13%"
"May 11, 2022","3,935.18","3,990.08","4,049.09","3,928.82","-","-1.65%"
"May 10, 2022","4,001.05","4,035.18","4,068.82","3,958.17","-","0.25%"
"May 09, 2022","3,991.24","4,081.27","4,081.27","3,975.48","-","-3.20%"
"May 06, 2022","4,123.34","4,128.17","4,157.69","4,067.91","-","-0.57%"
"May 05, 2022","4,146.87","4,270.43","4,270.43","4,106.01","-","-3.56%"
"May 04, 2022","4,300.17","4,181.18","4,307.66","4,148.91","-","2.99%"
"May 03, 2022","4,175.48","4,159.78","4,200.10","4,147.08","-","0.48%"
"May 02, 2022","4,155.38","4,130.61","4,169.81","4,062.51","-","0.57%"
"Apr 29, 2022","4,131.93","4,253.75","4,269.68","4,124.28","-","-3.63%"
"Apr 28, 2022","4,287.50","4,222.58","4,308.45","4,188.63","-","2.47%"
"Apr 27, 2022","4,183.96","4,186.52","4,240.71","4,162.90","-","0.21%"
"Apr 26, 2022","4,175.20","4,278.14","4,278.14","4,175.04","-","-2.81%"
"Apr 25, 2022","4,296.12","4,255.34","4,299.02","4,200.82","-","0.57%"
"Apr 22, 2022","4,271.78","4,385.83","4,385.83","4,267.62","-","-2.77%"
"Apr 21, 2022","4,393.66","4,489.17","4,512.94","4,384.47","-","-1.48%"
"Apr 20, 2022","4,459.45","4,472.26","4,488.29","4,448.76","-","-0.06%"
"Apr 19, 2022","4,462.21","4,390.63","4,471.03","4,390.63","-","1.61%"
"Apr 18, 2022","4,391.69","4,385.63","4,410.31","4,370.30","-","-0.02%"
"Apr 14, 2022","4,392.59","4,449.12","4,460.46","4,390.77","-","-1.21%"
"Apr 13, 2022","4,446.59","4,394.30","4,453.92","4,392.70","-","1.12%"
"Apr 12, 2022","4,397.45","4,437.59","4,471.00","4,381.34","-","-0.34%"
"Apr 11, 2022","4,412.53","4,462.64","4,464.35","4,408.38","-","-1.69%"
"Apr 08, 2022","4,488.28","4,494.15","4,520.41","4,474.60","-","-0.27%"
"Apr 07, 2022","4,500.21","4,474.65","4,521.16","4,450.30","-","0.43%"
"Apr 06, 2022","4,481.15","4,494.17","4,503.94","4,450.04","-","-0.97%"
"Apr 05, 2022","4,525.12","4,572.45","4,593.45","4,514.17","-","-1.26%"
"Apr 04, 2022","4,582.64","4,547.97","4,583.50","4,539.21","-","0.81%"
"Apr 01, 2022","4,545.86","4,540.32","4,548.70","4,507.57","-","0.34%"
"Mar 31, 2022","4,530.41","4,599.02","4,603.07","4,530.41","-","-1.57%"
"Mar 30, 2022","4,602.45","4,624.20","4,627.77","4,581.32","-","-0.63%"
"Mar 29, 2022","4,631.60","4,602.86","4,637.30","4,589.66","-","1.23%"
"Mar 28, 2022","4,575.52","4,541.09","4,575.65","4,517.69","-","0.71%"
"Mar 25, 2022","4,543.06","4,522.91","4,546.03","4,501.07","-","0.51%"
"Mar 24, 2022","4,520.16","4,469.98","4,520.58","4,465.17","-","1.43%"
"Mar 23, 2022","4,456.24","4,493.10","4,501.07","4,455.81","-","-1.23%"
"Mar 22, 2022","4,511.61","4,469.10","4,522.00","4,469.10","-","1.13%"
"Mar 21, 2022","4,461.18","4,462.40","4,481.75","4,424.30","-","-0.04%"
"Mar 18, 2022","4,463.12","4,407.34","4,465.40","4,390.57","-","1.17%"
"Mar 17, 2022","4,411.67","4,345.11","4,412.67","4,335.65","-","1.23%"
"Mar 16, 2022","4,357.86","4,288.14","4,358.90","4,251.99","-","2.24%"
"Mar 15, 2022","4,262.45","4,188.82","4,271.05","4,187.90","-","2.14%"
"Mar 14, 2022","4,173.11","4,202.75","4,247.57","4,161.72","-","-0.74%"
"Mar 11, 2022","4,204.31","4,279.50","4,291.01","4,200.49","-","-1.30%"
"Mar 10, 2022","4,259.52","4,252.55","4,268.28","4,209.80","-","-0.43%"
"Mar 09, 2022","4,277.88","4,223.10","4,299.40","4,223.10","-","2.57%"
"Mar 08, 2022","4,170.70","4,202.66","4,276.94","4,157.87","-","-0.72%"
"Mar 07, 2022","4,201.09","4,327.01","4,327.01","4,199.85","-","-2.95%"
"Mar 04, 2022","4,328.87","4,342.12","4,342.12","4,284.98","-","-0.79%"
"Mar 03, 2022","4,363.49","4,401.31","4,416.78","4,345.56","-","-0.53%"
"Mar 02, 2022","4,386.54","4,322.56","4,401.48","4,322.56","-","1.86%"
"Mar 01, 2022","4,306.26","4,363.14","4,378.45","4,279.54","-","-1.55%"
"Feb 28, 2022","4,373.94","4,354.17","4,388.84","4,315.12","-","-0.24%"
"Feb 25, 2022","4,384.65","4,298.38","4,385.34","4,286.83","-","2.24%"
"Feb 24, 2022","4,288.70","4,155.77","4,294.73","4,114.65","-","1.50%"
"Feb 23, 2022","4,225.50","4,324.93","4,341.51","4,221.51","-","-1.84%"
"Feb 22, 2022","4,304.76","4,332.74","4,362.12","4,267.11","-","-1.01%"
"Feb 18, 2022","4,348.87","4,384.57","4,394.60","4,327.22","-","-0.72%"
"Feb 17, 2022","4,380.26","4,456.06","4,456.06","4,373.81","-","-2.12%"
"Feb 16, 2022","4,475.01","4,455.75","4,489.55","4,429.68","-","0.09%"
"Feb 15, 2022","4,471.07","4,429.28","4,472.77","4,429.28","-","1.58%"
"Feb 14, 2022","4,401.67","4,412.61","4,426.22","4,364.84","-","-0.38%"
"Feb 11, 2022","4,418.64","4,506.27","4,526.33","4,401.41","-","-1.90%"
"Feb 10, 2022","4,504.10","4,553.20","4,588.90","4,484.30","-","-1.81%"
"Feb 09, 2022","4,587.20","4,547.00","4,590.00","4,547.00","-","1.45%"
"Feb 08, 2022","4,521.50","4,480.00","4,531.30","4,465.40","-","0.84%"
"Feb 07, 2022","4,483.90","4,505.80","4,521.90","4,471.50","-","-0.37%"
"Feb 04, 2022","4,500.50","4,482.80","4,539.70","4,451.50","-","0.52%"
"Feb 03, 2022","4,477.40","4,535.40","4,542.90","4,470.40","-","-2.44%"
"Feb 02, 2022","4,589.40","4,566.40","4,595.30","4,544.30","-","0.94%"
"Feb 01, 2022","4,546.50","4,519.60","4,550.50","4,483.50","-","0.68%"
"Jan 31, 2022","4,515.60","4,431.80","4,516.90","4,414.00","-","1.89%"
"Jan 28, 2022","4,431.90","4,336.20","4,432.70","4,292.50","-","2.44%"
"Jan 27, 2022","4,326.50","4,380.60","4,428.70","4,309.50","-","-0.54%"
"Jan 26, 2022","4,349.90","4,408.40","4,453.20","4,304.80","-","-0.15%"
"Jan 25, 2022","4,356.40","4,366.60","4,411.00","4,287.10","-","-1.22%"
"Jan 24, 2022","4,410.10","4,356.30","4,417.40","4,222.60","-","0.28%"
"Jan 21, 2022","4,397.90","4,471.40","4,494.50","4,395.30","-","-1.89%"
"Jan 20, 2022","4,482.70","4,547.40","4,602.10","4,477.90","-","-1.11%"
"Jan 19, 2022","4,532.80","4,588.00","4,611.60","4,530.20","-","-0.97%"
"Jan 18, 2022","4,577.10","4,632.20","4,632.20","4,568.70","-","-1.84%"
"Jan 14, 2022","4,662.90","4,638.00","4,665.10","4,614.80","-","0.08%"
"Jan 13, 2022","4,659.00","4,733.60","4,744.10","4,650.30","-","-1.43%"
"Jan 12, 2022","4,726.40","4,728.60","4,748.80","4,706.70","-","0.28%"
"Jan 11, 2022","4,713.10","4,669.10","4,714.10","4,638.30","-","0.92%"
"Jan 10, 2022","4,670.30","4,655.30","4,673.00","4,582.20","-","-0.14%"
"Jan 07, 2022","4,677.00","4,697.70","4,707.90","4,662.70","-","-0.41%"
"Jan 06, 2022","4,696.10","4,693.40","4,725.00","4,671.30","-","-0.10%"
"Jan 05, 2022","4,700.60","4,788.00","4,797.70","4,699.40","-","-1.94%"
"Jan 04, 2022","4,793.50","4,804.50","4,818.60","4,774.30","-","-0.06%"
"Jan 03, 2022","4,796.60","4,778.10","4,796.60","4,758.20","-","0.64%"
"Dec 31, 2021","4,766.20","4,775.20","4,786.80","4,765.80","-","-0.26%"
"Dec 30, 2021","4,778.70","4,794.20","4,808.90","4,775.30","-","-0.30%"
"Dec 29, 2021","4,793.10","4,788.60","4,804.10","4,778.10","-","0.14%"
"Dec 28, 2021","4,786.40","4,795.50","4,807.00","4,780.00","-","-0.10%"
"Dec 27, 2021","4,791.20","4,734.00","4,791.50","4,734.00","-","1.38%"
"Dec 23, 2021","4,725.80","4,704.00","4,740.70","4,704.00","-","0.62%"
"Dec 22, 2021","4,696.60","4,650.40","4,697.70","4,645.50","-","1.02%"
"Dec 21, 2021","4,649.20","4,595.00","4,651.10","4,583.20","-","1.78%"
"Dec 20, 2021","4,568.00","4,587.90","4,587.90","4,531.10","-","-1.14%"
"Dec 17, 2021","4,620.60","4,652.50","4,666.70","4,600.20","-","-1.03%"
"Dec 16, 2021","4,668.70","4,719.10","4,732.00","4,651.90","-","-0.87%"
"Dec 15, 2021","4,709.90","4,636.50","4,712.60","4,611.20","-","1.64%"
"Dec 14, 2021","4,634.10","4,643.00","4,660.50","4,606.50","-","-0.75%"
"Dec 13, 2021","4,669.00","4,710.30","4,710.30","4,667.60","-","-0.91%"
"Dec 10, 2021","4,712.00","4,687.60","4,713.60","4,670.20","-","0.96%"
"Dec 09, 2021","4,667.40","4,691.00","4,695.30","4,666.00","-","-0.72%"
"Dec 08, 2021","4,701.20","4,690.90","4,705.10","4,674.50","-","0.31%"
"Dec 07, 2021","4,686.80","4,632.00","4,694.00","4,632.00","-","2.07%"
"Dec 06, 2021","4,591.70","4,548.40","4,612.60","4,540.50","-","1.17%"
"Dec 03, 2021","4,538.40","4,589.50","4,608.00","4,495.10","-","-0.85%"
"Dec 02, 2021","4,577.10","4,504.70","4,595.50","4,504.70","-","1.42%"
"Dec 01, 2021","4,513.00","4,602.80","4,652.90","4,510.30","-","-1.18%"
"Nov 30, 2021","4,567.00","4,640.20","4,646.00","4,560.00","-","-1.90%"
"Nov 29, 2021","4,655.30","4,628.80","4,672.90","4,625.30","-","1.32%"
"Nov 26, 2021","4,594.60","4,664.60","4,664.60","4,585.40","-","-2.27%"
"Nov 24, 2021","4,701.50","4,675.80","4,702.90","4,659.90","-","0.23%"
"Nov 23, 2021","4,690.70","4,678.50","4,699.40","4,652.70","-","0.17%"
"Nov 22, 2021","4,682.90","4,712.00","4,743.80","4,682.20","-","-0.32%"
"Nov 19, 2021","4,698.00","4,708.40","4,717.80","4,694.20","-","-0.14%"
"Nov 18, 2021","4,704.50","4,700.70","4,708.80","4,672.80","-","0.34%"
"Nov 17, 2021","4,688.70","4,701.50","4,701.50","4,684.40","-","-0.26%"
"Nov 16, 2021","4,700.90","4,679.40","4,714.90","4,679.40","-","0.39%"
"Nov 15, 2021","4,682.80","4,689.30","4,697.40","4,672.90","-","-0.00%"
"Nov 12, 2021","4,682.90","4,655.20","4,688.50","4,650.80","-","0.72%"
"Nov 11, 2021","4,649.30","4,659.40","4,664.60","4,648.30","-","0.06%"
"Nov 10, 2021","4,646.70","4,670.30","4,684.90","4,630.90","-","-0.82%"
"Nov 09, 2021","4,685.20","4,707.20","4,708.50","4,670.90","-","-0.35%"
"Nov 08, 2021","4,701.70","4,701.50","4,714.90","4,694.40","-","0.09%"
"Nov 05, 2021","4,697.50","4,699.30","4,718.50","4,681.30","-","0.37%"
"Nov 04, 2021","4,680.10","4,662.90","4,683.00","4,662.60","-","0.42%"
"Nov 03, 2021","4,660.60","4,630.60","4,663.50","4,621.20","-","0.65%"
"Nov 02, 2021","4,630.60","4,613.30","4,635.10","4,613.30","-","0.37%"
"Nov 01, 2021","4,613.70","4,610.60","4,620.30","4,595.10","-","0.18%"
"Oct 29, 2021","4,605.40","4,572.90","4,608.10","4,567.60","-","0.20%"
"Oct 28, 2021","4,596.40","4,562.80","4,597.60","4,562.80","-","0.98%"
"Oct 27, 2021","4,551.70","4,580.20","4,584.60","4,551.70","-","-0.50%"
"Oct 26, 2021","4,574.80","4,578.70","4,598.50","4,569.20","-","0.18%"
"Oct 25, 2021","4,566.50","4,553.70","4,572.60","4,537.40","-","0.48%"
"Oct 22, 2021","4,544.90","4,546.10","4,559.70","4,524.00","-","-0.11%"
"Oct 21, 2021","4,549.80","4,532.20","4,551.40","4,526.90","-","0.30%"
"Oct 20, 2021","4,536.20","4,524.40","4,540.90","4,524.40","-","0.37%"
"Oct 19, 2021","4,519.60","4,497.30","4,520.40","4,496.40","-","0.74%"
"Oct 18, 2021","4,486.50","4,463.70","4,488.80","4,447.50","-","0.34%"
"Oct 15, 2021","4,471.40","4,447.70","4,475.80","4,447.70","-","0.75%"
"Oct 14, 2021","4,438.30","4,386.80","4,439.70","4,386.80","-","1.71%"
"Oct 13, 2021","4,363.80","4,358.00","4,372.90","4,329.90","-","0.30%"
"Oct 12, 2021","4,350.60","4,368.30","4,374.90","4,342.10","-","-0.24%"
"Oct 11, 2021","4,361.20","4,385.40","4,415.90","4,360.60","-","-0.69%"
"Oct 08, 2021","4,391.30","4,406.50","4,412.00","4,386.20","-","-0.19%"
"Oct 07, 2021","4,399.80","4,383.70","4,430.00","4,383.70","-","0.83%"
"Oct 06, 2021","4,363.60","4,319.60","4,365.60","4,290.50","-","0.41%"
"Oct 05, 2021","4,345.70","4,309.90","4,369.20","4,309.90","-","1.05%"
"Oct 04, 2021","4,300.50","4,348.80","4,355.50","4,278.90","-","-1.30%"
"Oct 01, 2021","4,357.00","4,317.20","4,375.20","4,288.50","-","1.15%"
"Sep 30, 2021","4,307.50","4,370.70","4,382.60","4,306.20","-","-1.19%"
"Sep 29, 2021","4,359.50","4,362.40","4,385.60","4,355.10","-","0.16%"
"Sep 28, 2021","4,352.60","4,419.50","4,419.50","4,346.30","-","-2.04%"
"Sep 27, 2021","4,443.10","4,442.10","4,457.30","4,436.20","-","-0.28%"
"Sep 24, 2021","4,455.50","4,438.00","4,463.10","4,430.30","-","0.15%"
"Sep 23, 2021","4,449.00","4,406.80","4,465.40","4,406.80","-","1.21%"
"Sep 22, 2021","4,395.60","4,367.40","4,416.80","4,367.40","-","0.95%"
"Sep 21, 2021","4,354.20","4,374.40","4,394.90","4,348.00","-","-0.08%"
"Sep 20, 2021","4,357.70","4,402.90","4,402.90","4,305.90","-","-1.70%"
"Sep 17, 2021","4,433.00","4,469.70","4,471.50","4,427.80","-","-0.91%"
"Sep 16, 2021","4,473.80","4,477.10","4,485.90","4,443.80","-","-0.15%"
"Sep 15, 2021","4,480.70","4,447.50","4,486.90","4,438.40","-","0.85%"
"Sep 14, 2021","4,443.10","4,479.30","4,485.70","4,435.50","-","-0.57%"
"Sep 13, 2021","4,468.70","4,474.80","4,493.00","4,445.70","-","0.23%"
"Sep 10, 2021","4,458.60","4,506.90","4,520.50","4,457.70","-","-0.77%"
"Sep 09, 2021","4,493.30","4,513.00","4,529.90","4,492.10","-","-0.46%"
"Sep 08, 2021","4,514.10","4,518.10","4,521.80","4,493.90","-","-0.13%"
"Sep 07, 2021","4,520.00","4,535.40","4,535.40","4,513.00","-","-0.34%"
"Sep 03, 2021","4,535.40","4,532.40","4,541.40","4,521.30","-","-0.03%"
"Sep 02, 2021","4,536.90","4,534.50","4,545.90","4,524.70","-","0.28%"
"Sep 01, 2021","4,524.10","4,528.80","4,537.10","4,522.00","-","0.03%"
"Aug 31, 2021","4,522.70","4,529.80","4,531.40","4,515.80","-","-0.13%"
"Aug 30, 2021","4,528.80","4,513.80","4,537.40","4,513.80","-","0.43%"
"Aug 27, 2021","4,509.40","4,474.10","4,513.30","4,474.10","-","0.88%"
"Aug 26, 2021","4,470.00","4,493.80","4,495.90","4,469.00","-","-0.58%"
"Aug 25, 2021","4,496.20","4,490.40","4,501.70","4,485.70","-","0.22%"
"Aug 24, 2021","4,486.20","4,484.40","4,492.80","4,482.30","-","0.15%"
"Aug 23, 2021","4,479.50","4,450.30","4,489.90","4,450.30","-","0.85%"
"Aug 20, 2021","4,441.70","4,410.60","4,444.40","4,406.80","-","0.81%"
"Aug 19, 2021","4,405.80","4,382.40","4,418.60","4,367.70","-","0.12%"
"Aug 18, 2021","4,400.30","4,440.90","4,454.30","4,397.60","-","-1.07%"
"Aug 17, 2021","4,448.10","4,462.10","4,462.10","4,417.80","-","-0.71%"
"Aug 16, 2021","4,479.70","4,461.60","4,480.30","4,437.70","-","0.26%"
"Aug 13, 2021","4,468.00","4,464.80","4,468.40","4,460.80","-","0.16%"
"Aug 12, 2021","4,460.80","4,446.10","4,461.80","4,436.00","-","0.29%"
"Aug 11, 2021","4,447.70","4,442.20","4,449.40","4,436.40","-","0.25%"
"Aug 10, 2021","4,436.80","4,435.80","4,445.20","4,430.00","-","0.10%"
"Aug 09, 2021","4,432.40","4,437.80","4,439.40","4,424.70","-","-0.09%"
"Aug 06, 2021","4,436.50","4,429.10","4,440.80","4,429.10","-","0.17%"
"Aug 05, 2021","4,429.10","4,408.90","4,429.80","4,408.90","-","0.60%"
"Aug 04, 2021","4,402.70","4,415.90","4,416.20","4,400.20","-","-0.46%"
"Aug 03, 2021","4,423.10","4,392.70","4,423.80","4,373.00","-","0.82%"
"Aug 02, 2021","4,387.20","4,406.90","4,422.20","4,384.80","-","-0.18%"
"Jul 30, 2021","4,395.30","4,395.10","4,412.20","4,389.60","-","-0.54%"
"Jul 29, 2021","4,419.10","4,403.60","4,430.00","4,403.60","-","0.42%"
"Jul 28, 2021","4,400.60","4,402.90","4,415.50","4,387.00","-","-0.02%"
"Jul 27, 2021","4,401.50","4,416.40","4,416.40","4,372.50","-","-0.47%"
"Jul 26, 2021","4,422.30","4,409.60","4,422.70","4,405.40","-","0.24%"
"Jul 23, 2021","4,411.80","4,381.20","4,415.20","4,381.20","-","1.01%"
"Jul 22, 2021","4,367.50","4,361.30","4,369.90","4,350.10","-","0.20%"
"Jul 21, 2021","4,358.70","4,331.10","4,359.70","4,331.10","-","0.82%"
"Jul 20, 2021","4,323.10","4,265.10","4,336.80","4,262.10","-","1.52%"
"Jul 19, 2021","4,258.50","4,296.40","4,296.40","4,233.10","-","-1.59%"
"Jul 16, 2021","4,327.20","4,367.40","4,375.10","4,322.50","-","-0.75%"
"Jul 15, 2021","4,360.00","4,369.00","4,369.00","4,340.70","-","-0.33%"
"Jul 14, 2021","4,374.30","4,380.10","4,393.70","4,362.40","-","0.12%"
"Jul 13, 2021","4,369.20","4,381.10","4,392.40","4,366.90","-","-0.35%"
"Jul 12, 2021","4,384.60","4,372.40","4,386.70","4,364.00","-","0.34%"
"Jul 09, 2021","4,369.60","4,329.40","4,371.60","4,329.40","-","1.13%"
"Jul 08, 2021","4,320.80","4,321.10","4,330.90","4,289.40","-","-0.86%"
"Jul 07, 2021","4,358.10","4,351.00","4,361.90","4,329.80","-","0.34%"
"Jul 06, 2021","4,343.50","4,356.50","4,356.50","4,314.40","-","-0.20%"
"Jul 02, 2021","4,352.30","4,326.60","4,355.40","4,326.60","-","0.75%"
"Jul 01, 2021","4,319.90","4,300.70","4,320.70","4,300.70","-","0.52%"
"Jun 30, 2021","4,297.50","4,290.60","4,302.40","4,288.00","-","0.13%"
"Jun 29, 2021","4,291.80","4,293.20","4,300.50","4,287.00","-","0.03%"
"Jun 28, 2021","4,290.60","4,284.90","4,292.10","4,274.70","-","0.23%"
"Jun 25, 2021","4,280.70","4,274.40","4,286.10","4,271.20","-","0.33%"
"Jun 24, 2021","4,266.50","4,257.00","4,271.30","4,257.00","-","0.58%"
"Jun 23, 2021","4,241.80","4,249.30","4,256.60","4,241.40","-","-0.11%"
"Jun 22, 2021","4,246.40","4,224.60","4,255.80","4,217.30","-","0.51%"
"Jun 21, 2021","4,224.80","4,173.40","4,226.20","4,173.40","-","1.40%"
"Jun 18, 2021","4,166.40","4,204.80","4,204.80","4,164.40","-","-1.31%"
"Jun 17, 2021","4,221.90","4,220.40","4,232.30","4,196.10","-","-0.04%"
"Jun 16, 2021","4,223.70","4,248.90","4,251.90","4,202.40","-","-0.54%"
"Jun 15, 2021","4,246.60","4,255.30","4,257.20","4,238.40","-","-0.20%"
"Jun 14, 2021","4,255.10","4,248.30","4,255.60","4,234.10","-","0.18%"
"Jun 11, 2021","4,247.40","4,242.90","4,248.40","4,232.20","-","0.19%"
"Jun 10, 2021","4,239.20","4,228.60","4,249.70","4,220.30","-","0.46%"
"Jun 09, 2021","4,219.60","4,233.00","4,237.10","4,218.70","-","-0.18%"
"Jun 08, 2021","4,227.30","4,233.80","4,236.70","4,208.40","-","0.02%"
"Jun 07, 2021","4,226.50","4,229.30","4,232.30","4,215.70","-","-0.08%"
"Jun 04, 2021","4,229.90","4,206.10","4,233.40","4,206.10","-","0.88%"
"Jun 03, 2021","4,192.90","4,191.40","4,204.40","4,167.90","-","-0.36%"
"Jun 02, 2021","4,208.10","4,206.80","4,217.40","4,198.30","-","0.15%"
"Jun 01, 2021","4,202.00","4,216.50","4,234.10","4,197.60","-","-0.05%"
"May 28, 2021","4,204.10","4,210.80","4,218.40","4,203.60","-","0.08%"
"May 27, 2021","4,200.90","4,201.90","4,213.40","4,197.80","-","0.12%"
"May 26, 2021","4,196.00","4,191.60","4,202.60","4,184.10","-","0.19%"
